Ticker,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
IGN,ASX:IGN,Ignite Limited (ASX:IGN),https://www.listcorp.com/asx/ign/ignite-limited,"	6609010",0.405,0,0,Industrials
ILT,ASX:ILT,Iltani Resources Limited (ASX:ILT),https://www.listcorp.com/asx/ilt/iltani-resources-limited,"	6601580",0.15,0,0,Materials
NGS,ASX:NGS,Nutritional Growth Solutions Ltd (ASX:NGS),https://www.listcorp.com/asx/ngs/nutritional-growth-solutions,"	6590870",0.051,0,0,Consumer Staples
INP,ASX:INP,IncentiaPay Limited (ASX:INP),https://www.listcorp.com/asx/inp/incentiapay-limited,"	6543930",0.005,0,0,Communication Services
CGR,ASX:CGR,CGN Resources Limited (ASX:CGR),https://www.listcorp.com/asx/cgr/cgn-resources-limited,"	6536030",0.072,0,0,Materials
SIT,ASX:SIT,Site Group International Limited (ASX:SIT),https://www.listcorp.com/asx/sit/site-group-international-limited,"	6514980",0.002,0,0,Consumer Discretionary
RGL,ASX:RGL,Riversgold Limited (ASX:RGL),https://www.listcorp.com/asx/rgl/riversgold-limited,"	6509850",0.004,0,0,Materials
SLM,ASX:SLM,Solis Minerals Limited (ASX:SLM),https://www.listcorp.com/asx/slm/solis-minerals-limited,"	6493440",0.087,0,0,Materials
GDM,ASX:GDM,Great Divide Mining Ltd (ASX:GDM),https://www.listcorp.com/asx/gdm/great-divide-mining-ltd,"	6464920",0.23,0,0,Materials
CAQ,ASX:CAQ,CAQ Holdings Limited (ASX:CAQ),https://www.listcorp.com/asx/caq/caq-holdings-limited,"	6460080",0.009,0,0,Real Estate
RON,ASX:RON,Ronin Resources Ltd (ASX:RON),https://www.listcorp.com/asx/ron/ronin-resources-ltd,"	6460000",0.16,0,0,Materials
MOZ,ASX:MOZ,Mosaic Brands Limited (ASX:MOZ),https://www.listcorp.com/asx/moz/mosaic-brands-limited,"	6426230",0.036,0,0,Consumer Discretionary
W2V,ASX:W2V,Way 2 VAT Ltd (ASX:W2V),https://www.listcorp.com/asx/w2v/way-2-vat-ltd,"	6401390",0.007,0,0,Information Technology
AUA,ASX:AUA,Audeara Limited (ASX:AUA),https://www.listcorp.com/asx/aua/audeara-limited,"	6389860",0.044,0,0,Consumer Discretionary
AXL,ASX:AXL,Axel Ree Limited (ASX:AXL),https://www.listcorp.com/asx/axl/axel-ree-limited,"	6363130",0.07,0,0,Unclassified
CVR,ASX:CVR,Cavalier Resources Limited (ASX:CVR),https://www.listcorp.com/asx/cvr/cavalier-resources-limited,"	6362640",0.11,0,0,Materials
PRX,ASX:PRX,Prodigy Gold NL (ASX:PRX),https://www.listcorp.com/asx/prx/prodigy-gold-nl,"	6350110",0.002,0,0,Materials
WHK,ASX:WHK,WhiteHawk Limited (ASX:WHK),https://www.listcorp.com/asx/whk/whitehawk-limited,"	6344790",0.01,0,0,Information Technology
ECT,ASX:ECT,Environmental Clean Technologies Limited (ASX:ECT),https://www.listcorp.com/asx/ect/environmental-clean-technologies-limited,"	6343620",0.002,0,0,Industrials
TMX,ASX:TMX,Terrain Minerals Limited (ASX:TMX),https://www.listcorp.com/asx/tmx/terrain-minerals-limited,"	6300100",0.0035,0,0,Materials
EXL,ASX:EXL,Elixinol Wellness Limited (ASX:EXL),https://www.listcorp.com/asx/exl/elixinol-wellness-limited,"	6240280",0.004,0,0,Consumer Staples
BCA,ASX:BCA,Black Canyon Limited (ASX:BCA),https://www.listcorp.com/asx/bca/black-canyon-limited,"	6218470",0.071,0,0,Materials
KAL,ASX:KAL,Kalgoorlie Gold Mining Limited (ASX:KAL),https://www.listcorp.com/asx/kal/kalgoorlie-gold-mining-limited,"	6217090",0.023,0,0,Materials
FAU,ASX:FAU,First Au Limited (ASX:FAU),https://www.listcorp.com/asx/fau/first-au-limited,"	6215980",0.002,0,0,Materials
EDE,ASX:EDE,Eden Innovations Ltd (ASX:EDE),https://www.listcorp.com/asx/ede/eden-innovations,"	6162310",0.0015,0,0,Energy
ICG,ASX:ICG,Inca Minerals Limited (ASX:ICG),https://www.listcorp.com/asx/icg/inca-minerals-limited,"	6160340",0.005,0,0,Materials
RB6,ASX:RB6,Rubix Resources Limited (ASX:RB6),https://www.listcorp.com/asx/rb6/rubix-resources-limited,"	6145000",0.1,0,0,Materials
PHL,ASX:PHL,Propell Holdings Limited (ASX:PHL),https://www.listcorp.com/asx/phl/propell-holdings-limited,"	6123440",0.022,0,0,Financials
RR1,ASX:RR1,Reach Resources Limited (ASX:RR1),https://www.listcorp.com/asx/rr1/reach-resources-limited,"	6121020",0.007,0,0,Materials
USG,ASX:IUSG,iShares U.S. Treasury Bond (AUD Hedged) ETF (ASX:IUSG),https://www.listcorp.com/asx/iusg/ishares-u.s.-treasury-bond-aud-hedged-etf,"	6112610",101.77,0,0,Unclassified
DDT,ASX:DDT,DataDot Technology Limited (ASX:DDT),https://www.listcorp.com/asx/ddt/datadot-technology-limited,"	6054760",0.005,0,0,Consumer Discretionary
LU7,ASX:LU7,Lithium Universe Limited (ASX:LU7),https://www.listcorp.com/asx/lu7/lithium-universe-limited,"	6045640",0.009,0,0,Materials
PLN,ASX:PLN,Pioneer Lithium Limited (ASX:PLN),https://www.listcorp.com/asx/pln/pioneer-lithium-limited,"	6039000",0.19,0,0,Materials
KUK,ASX:SKUK,Hejaz Sukuk Active ETF (Managed Fund) (ASX:SKUK),https://www.listcorp.com/asx/skuk/hejaz-sukuk-active-etf-managed-fund,"	6032640",1.055,0,0,Unclassified
BUY,ASX:BUY,Bounty Oil & Gas NL (ASX:BUY),https://www.listcorp.com/asx/buy/bounty-oil-and-gas,"	5994000",0.004,0,0,Energy
BFC,ASX:BFC,Beston Global Food Company (ASX:BFC),https://www.listcorp.com/asx/bfc/beston-global-food-company,"	5991140",0.003,0,0,Consumer Staples
RC1,ASX:RC1,Redcastle Resources Limited (ASX:RC1),https://www.listcorp.com/asx/rc1/redcastle-resources-limited,"	5948540",0.008,0,0,Materials
OLI,ASX:OLI,Oliver's Real Food Limited (ASX:OLI),https://www.listcorp.com/asx/oli/olivers-real-food-limited,"	5948050",0.011,0,0,Consumer Discretionary
SSH,ASX:SSH,SSH Group Ltd (ASX:SSH),https://www.listcorp.com/asx/ssh/ssh-group-ltd,"	5930990",0.09,0,0,Industrials
XGL,ASX:XGL,Xamble Group Limited (ASX:XGL),https://www.listcorp.com/asx/xgl/xamble-group-limited,"	5923140",0.02,0,0,Communication Services
SVG,ASX:SVG,Savannah Goldfields Limited (ASX:SVG),https://www.listcorp.com/asx/svg/savannah-goldfields-limited,"	5902780",0.022,0,0,Materials
EM2,ASX:EM2,Eagle Mountain Mining Limited (ASX:EM2),https://www.listcorp.com/asx/em2/eagle-mountain-mining-limited,"	5893120",0.015,0,0,Materials
WOA,ASX:WOA,Wide Open Agriculture Ltd (ASX:WOA),https://www.listcorp.com/asx/woa/wide-open-agriculture-ltd,"	5870550",0.011,0,0,Consumer Staples
POW,ASX:POW,Protean Energy Limited (ASX:POW),https://www.listcorp.com/asx/pow/protean-energy-limited,"	5855490",0.02288,0,0,Materials
M2M,ASX:M2M,Mt Malcolm Mines NL (ASX:M2M),https://www.listcorp.com/asx/m2m/mt-malcolm-mines-nl,"	5849370",0.026,0,0,Materials
YLD,ASX:UYLD,Global X S&P 500 Covered Call ETF (ASX:UYLD),https://www.listcorp.com/asx/uyld/global-x-s-and-p-500-covered-call-etf,"	5835410",11.76,0,0,Unclassified
DTI,ASX:DTI,DTI Group (ASX:DTI),https://www.listcorp.com/asx/dti/dti-group,"	5831170",0.013,0,0,Information Technology
MGA,ASX:MGA,MetalsGrove Mining Ltd (ASX:MGA),https://www.listcorp.com/asx/mga/metalsgrove-mining-ltd,"	5798100",0.055,0,0,Materials
QXR,ASX:QXR,QX Resources Limited (ASX:QXR),https://www.listcorp.com/asx/qxr/qx-resources-limited,"	5760350",0.0045,0,0,Materials
YOW,ASX:YOW,Yowie Group Ltd (ASX:YOW),https://www.listcorp.com/asx/yow/yowie-group-ltd,"	5734200",0.025,0,0,Consumer Staples
GR8,ASX:GR8,Great Dirt Resources Limited (ASX:GR8),https://www.listcorp.com/asx/gr8/great-dirt-resources-limited,"	5723500",0.195,0,0,Materials
TFL,ASX:TFL,TasFoods Limited (ASX:TFL),https://www.listcorp.com/asx/tfl/tasfoods-limited,"	5682240",0.013,0,0,Consumer Staples
LVE,ASX:LVE,Love Group Global Limited (ASX:LVE),https://www.listcorp.com/asx/lve/love-group-global-limited,"	5674780",0.14,0,0,Communication Services
GTG,ASX:GTG,Genetic Technologies Limited (ASX:GTG),https://www.listcorp.com/asx/gtg/genetic-technologies-limited,"	5671270",0.039,0,0,Health Care
DTM,ASX:DTM,Dart Mining NL (ASX:DTM),https://www.listcorp.com/asx/dtm/dart-mining,"	5661940",0.011,0,0,Materials
RAN,ASX:RAN,Range International Limited (ASX:RAN),https://www.listcorp.com/asx/ran/range-international-limited,"	5635740",0.006,0,0,Materials
NRZ,ASX:NRZ,NeuRizer Ltd (ASX:NRZ),https://www.listcorp.com/asx/nrz/neurizer-ltd,"	5635720",0.002,0,0,Materials
WGR,ASX:WGR,Western Gold Resources Limited (ASX:WGR),https://www.listcorp.com/asx/wgr/western-gold-resources-limited,"	5621720",0.033,0,0,Materials
AM5,ASX:AM5,Antares Metals Limited (ASX:AM5),https://www.listcorp.com/asx/am5/antares-metals-limited,"	5604290",0.011,0,0,Materials
ADG,ASX:ADG,Adelong Gold Limited (ASX:ADG),https://www.listcorp.com/asx/adg/adelong-gold-limited,"	5589940",0.005,0,0,Materials
WEC,ASX:WEC,White Energy Company Limited (ASX:WEC),https://www.listcorp.com/asx/wec/white-energy-company-limited,"	5571560",0.028,0,0,Energy
ZMI,ASX:ZMI,Zinc of Ireland NL (ASX:ZMI),https://www.listcorp.com/asx/zmi/zinc-of-ireland-nl,"	5563100",0.011,0,0,Materials
AVM,ASX:AVM,Advance Metals Limited (ASX:AVM),https://www.listcorp.com/asx/avm/advance-metals-limited,"	5560470",0.033,0,0,Materials
AER,ASX:AER,Aeeris Ltd (ASX:AER),https://www.listcorp.com/asx/aer/aeeris-ltd,"	5559310",0.076,0,0,Communication Services
IBG,ASX:IBG,Ironbark Zinc Limited (ASX:IBG),https://www.listcorp.com/asx/ibg/ironbark-zinc,"	5500940",0.003,0,0,Materials
AML,ASX:AML,Aeon Metals (ASX:AML),https://www.listcorp.com/asx/aml/aeon-metals,"	5482000",0.005,0,0,Materials
UVA,ASX:UVA,Uvre Limited (ASX:UVA),https://www.listcorp.com/asx/uva/uvre-limited,"	5481500",0.095,0,0,Materials
GES,ASX:GES,Genesis Resources Limited (ASX:GES),https://www.listcorp.com/asx/ges/genesis-resources-limited,"	5479890",0.007,0,0,Materials
NRX,ASX:NRX,Noronex Limited (ASX:NRX),https://www.listcorp.com/asx/nrx/noronex-limited,"	5460450",0.011,0,0,Materials
FNR,ASX:FNR,Far Northern Resources Limited (ASX:FNR),https://www.listcorp.com/asx/fnr/far-northern-resources-limited,"	5439870",0.15,0,0,Materials
VLU,ASX:HVLU,VanEck MSCI International Value (AUD Hedged) ETF (ASX:HVLU),https://www.listcorp.com/asx/hvlu/vaneck-msci-international-value-aud-hedged-etf,"	5420220",27.1,0,0,Unclassified
MQR,ASX:MQR,Marquee Resources Limited (ASX:MQR),https://www.listcorp.com/asx/mqr/marquee-resources-limited,"	5413000",0.013,0,0,Materials
IXC,ASX:IXC,Invex Therapeutics Limited (ASX:IXC),https://www.listcorp.com/asx/ixc/invex-therapeutics-limited,"	5411080",0.072,0,0,Health Care
TG1,ASX:TG1,TechGen Metals Limited (ASX:TG1),https://www.listcorp.com/asx/tg1/techgen-metals-limited,"	5394630",0.034,0,0,Materials
SER,ASX:SER,Strategic Energy Resources Limited (ASX:SER),https://www.listcorp.com/asx/ser/strategic-energy-resources-limited,"	5368270",0.008,0,0,Materials
PL3,ASX:PL3,Patagonia Lithium Limited (ASX:PL3),https://www.listcorp.com/asx/pl3/patagonia-lithium-limited,"	5362860",0.082,0,0,Materials
AL8,ASX:AL8,Alderan Resources Limited (ASX:AL8),https://www.listcorp.com/asx/al8/alderan-resources-limited,"	5346020",0.028,0,0,Materials
CHR,ASX:CHR,Charger Metals NL (ASX:CHR),https://www.listcorp.com/asx/chr/charger-metals-nl,"	5342000",0.069,0,0,Materials
NC6,ASX:NC6,Nanollose Limited (ASX:NC6),https://www.listcorp.com/asx/nc6/nanollose-limited,"	5332200",0.031,0,0,Health Care
BHD,ASX:BHD,Benjamin Hornigold Limited (ASX:BHD),https://www.listcorp.com/asx/bhd/benjamin-hornigold-limited,"	5314150",0.22,0,0,Financials
TEK,ASX:ITEK,iShares Future Tech Innovators ETF (ASX:ITEK),https://www.listcorp.com/asx/itek/ishares-future-tech-innovators-etf,"	5301500",29.45,0,0,Unclassified
EFE,ASX:EFE,Eastern Resources Limited (ASX:EFE),https://www.listcorp.com/asx/efe/eastern-resources-limited,"	5295780",0.042,0,0,Materials
PR1,ASX:PR1,Pure Resources Limited (ASX:PR1),https://www.listcorp.com/asx/pr1/pure-resources-limited,"	5291010",0.14,0,0,Materials
EVE,ASX:EVE,Eve Health Group Limited (ASX:EVE),https://www.listcorp.com/asx/eve/eve-health-group-limited,"	5274480",0.001,0,0,Consumer Staples
PPG,ASX:PPG,Pro-Pac Packaging Limited (ASX:PPG),https://www.listcorp.com/asx/ppg/pro-pac-packaging-limited,"	5268940",0.029,0,0,Materials
JHI,ASX:HJHI,Hejaz High Income Active ETF (ASX:HJHI),https://www.listcorp.com/asx/hjhi/hejaz-high-income-active-etf,"	5218030",0.975,0,0,Unclassified
KTA,ASX:KTA,Krakatoa Resources Limited (ASX:KTA),https://www.listcorp.com/asx/kta/krakatoa-resources-limited,"	5193180",0.011,0,0,Materials
HPC,ASX:HPC,The Hydration Pharmaceuticals Company Limited (ASX:HPC),https://www.listcorp.com/asx/hpc/the-hyrdation-pharmaceuticals-company-limited,"	5183520",0.017,0,0,Consumer Staples
ERW,ASX:ERW,Errawarra Resources Ltd (ASX:ERW),https://www.listcorp.com/asx/erw/errawarra-resources-ltd,"	5179720",0.054,0,0,Materials
ENX,ASX:ENX,Enegex Limited (ASX:ENX),https://www.listcorp.com/asx/enx/enegex-limited,"	5164820",0.014,0,0,Materials
FFF,ASX:FFF,Forbidden Foods Limited (ASX:FFF),https://www.listcorp.com/asx/fff/forbidden-foods-limited,"	5150010",0.009,0,0,Consumer Staples
CE1,ASX:CE1,Calima Energy Limited (ASX:CE1),https://www.listcorp.com/asx/ce1/calima-energy-limited,"	5149450",0.009,0,0,Energy
DES,ASX:DES,Desoto Resources Limited (ASX:DES),https://www.listcorp.com/asx/des/desoto-resources-limited,"	5148560",0.075,0,0,Materials
IEQ,ASX:IEQ,International Equities Corporation Ltd (ASX:IEQ),https://www.listcorp.com/asx/ieq/international-equities-corporation,"	5128940",0.04,0,0,Real Estate
RLL,ASX:RLL,Rapid Lithium Limited (ASX:RLL),https://www.listcorp.com/asx/rll/rapid-lithium-limited,"	5124780",0.007,0,0,Materials
HFY,ASX:HFY,Hubify Limited (ASX:HFY),https://www.listcorp.com/asx/hfy/hubify-limited,"	5111360",0.01,0,0,Communication Services
BUS,ASX:BUS,Bubalus Resources Limited (ASX:BUS),https://www.listcorp.com/asx/bus/bubalus-resources-limited,"	5091000",0.14,0,0,Materials
OZZ,ASX:OZZ,OZZ Resources Limited (ASX:OZZ),https://www.listcorp.com/asx/ozz/ozz-resources-limited,"	5089160",0.055,0,0,Materials
XPN,ASX:XPN,XPON Technologies Group Limited (ASX:XPN),https://www.listcorp.com/asx/xpn/xpon-technologies-group-limited,"	5074180",0.014,0,0,Information Technology
GRL,ASX:GRL,Godolphin Resources Limited (ASX:GRL),https://www.listcorp.com/asx/grl/godolphin-resources-limited,"	5059380",0.016,0,0,Materials
ADS,ASX:ADS,Adslot Limited (ASX:ADS),https://www.listcorp.com/asx/ads/adslot,"	5042620",0.001,0,0,Information Technology
GLL,ASX:GLL,Galilee Energy Limited (ASX:GLL),https://www.listcorp.com/asx/gll/galilee-energy-limited,"	5014740",0.009,0,0,Energy
KNM,ASX:KNM,Kneomedia Limited (ASX:KNM),https://www.listcorp.com/asx/knm/kneomedia-limited,"	4975720",0.001841,0,0,Communication Services
DAL,ASX:DAL,Dalaroo Metals Ltd (ASX:DAL),https://www.listcorp.com/asx/dal/dalaroo-metals-ltd,"	4967500",0.02,0,0,Materials
OPL,ASX:OPL,Opyl Limited (ASX:OPL),https://www.listcorp.com/asx/opl/opyl-limited,"	4950720",0.029,0,0,Information Technology
BPM,ASX:BPM,BPM Minerals Limited (ASX:BPM),https://www.listcorp.com/asx/bpm/bpm-minerals-limited,"	4948460",0.059,0,0,Materials
M8S,ASX:M8S,M8 Sustainable Limited (ASX:M8S),https://www.listcorp.com/asx/m8s/m8-sustainable-limited,"	4937740",0.009,0,0,Industrials
OZM,ASX:OZM,OzAurum Resources Limited (ASX:OZM),https://www.listcorp.com/asx/ozm/ozaurum-resources-limited,"	4921250",0.031,0,0,Materials
NSB,ASX:NSB,Neuroscientific Biopharmaceuticals Limited (ASX:NSB),https://www.listcorp.com/asx/nsb/neuroscientific-biopharmaceuticals-limited,"	4916570",0.034,0,0,Health Care
JNO,ASX:JNO,Juno Minerals Limited (ASX:JNO),https://www.listcorp.com/asx/jno/juno-minerals-limited,"	4912520",0.027,0,0,Materials
TMZ,ASX:TMZ,Thomson Resources Ltd (ASX:TMZ),https://www.listcorp.com/asx/tmz/thomson-resources,"	4881020",0.005,0,0,Materials
EEL,ASX:EEL,ENRG Elements Limited (ASX:EEL),https://www.listcorp.com/asx/eel/enrg-elements-limited,"	4879570",0.0015,0,0,Materials
R8R,ASX:R8R,Regener8 Resources NL (ASX:R8R),https://www.listcorp.com/asx/r8r/regener8-resources-nl,"	4875380",0.15,0,0,Materials
ICR,ASX:ICR,Intelicare Holdings Limited (ASX:ICR),https://www.listcorp.com/asx/icr/intelicare-holdings-limited,"	4861880",0.01,0,0,Health Care
NTM,ASX:NTM,NT Minerals Limited (ASX:NTM),https://www.listcorp.com/asx/ntm/nt-minerals-limited,"	4843610",0.003,0,0,Materials
CPO,ASX:CPO,Culpeo Minerals Limited (ASX:CPO),https://www.listcorp.com/asx/cpo/culpeo-minerals-limited,"	4839170",0.022,0,0,Materials
IMI,ASX:IMI,Infinity Mining Limited (ASX:IMI),https://www.listcorp.com/asx/imi/infinity-mining-limited,"	4802100",0.014,0,0,Materials
SHE,ASX:SHE,Stonehorse Energy Limited (ASX:SHE),https://www.listcorp.com/asx/she/stonehorse-energy-limited,"	4791050",0.007,0,0,Energy
SP3,ASX:SP3,Spectur Limited (ASX:SP3),https://www.listcorp.com/asx/sp3/spectur-limited,"	4783310",0.016,0,0,Information Technology
AUG,ASX:AUG,Augustus Minerals Limited (ASX:AUG),https://www.listcorp.com/asx/aug/augustus-minerals-limited,"	4767660",0.04,0,0,Materials
HPP,ASX:HPP,Health and Plant Protein Group Limited (ASX:HPP),https://www.listcorp.com/asx/hpp/health-and-plant-protein-group-limited,"	4765940",0.042,0,0,Consumer Staples
GTH,ASX:GTH,Gathid Limited (ASX:GTH),https://www.listcorp.com/asx/gth/gathid-limited,"	4743450",0.018,0,0,Information Technology
DCL,ASX:DCL,Domacom Limited (ASX:DCL),https://www.listcorp.com/asx/dcl/domacom-limited,"	4742610",0.011,0,0,Financials
G88,ASX:G88,Golden Mile Resources Limited (ASX:G88),https://www.listcorp.com/asx/g88/golden-mile-resources-limited,"	4728230",0.01,0,0,Materials
RLG,ASX:RLG,RooLife Group Ltd (ASX:RLG),https://www.listcorp.com/asx/rlg/roolife-group-ltd,"	4707980",0.004,0,0,Communication Services
NSM,ASX:NSM,North Stawell Minerals Ltd (ASX:NSM),https://www.listcorp.com/asx/nsm/north-stawell-minerals-ltd,"	4635500",0.017,0,0,Materials
ICN,ASX:ICN,Icon Energy Limited (ASX:ICN),https://www.listcorp.com/asx/icn/icon-energy-limited,"	4608080",0.006,0,0,Energy
RBX,ASX:RBX,Resource Base Limited (ASX:RBX),https://www.listcorp.com/asx/rbx/resource-base-limited,"	4607380",0.04,0,0,Materials
CDE,ASX:CDE,Codeifai Limited (ASX:CDE),https://www.listcorp.com/asx/cde/codeifai-limited,"	4563620",0.001,0,0,Industrials
SBW,ASX:SBW,Shekel Brainweigh Limited (ASX:SBW),https://www.listcorp.com/asx/sbw/shekel-brainweigh,"	4561220",0.02,0,0,Information Technology
OM1,ASX:OM1,Omnia Metals Group Limited (ASX:OM1),https://www.listcorp.com/asx/om1/omnia-metals-group-limited,"	4550570",0.078,0,0,Materials
SLB,ASX:SLB,Stelar Metals Limited (ASX:SLB),https://www.listcorp.com/asx/slb/stelar-metals-limited,"	4512610",0.071,0,0,Materials
SCN,ASX:SCN,Scorpion Minerals Limited (ASX:SCN),https://www.listcorp.com/asx/scn/scorpion-minerals-limited,"	4504020",0.011,0,0,Materials
KGD,ASX:KGD,Kula Gold Limited (ASX:KGD),https://www.listcorp.com/asx/kgd/kula-gold-limited,"	4502480",0.007,0,0,Materials
MHC,ASX:MHC,Manhattan Corporation Limited (ASX:MHC),https://www.listcorp.com/asx/mhc/manhattan-corporation-limited,"	4497970",0.001,0,0,Materials
A8G,ASX:A8G,Australasian Metals Limited (ASX:A8G),https://www.listcorp.com/asx/a8g/australasian-metals-limited,"	4482360",0.086,0,0,Materials
TTI,ASX:TTI,Traffic Technologies Limited (ASX:TTI),https://www.listcorp.com/asx/tti/traffic-technologies-limited,"	4475270",0.003,0,0,Industrials
BMM,ASX:BMM,Bayan Mining and Minerals Limited (ASX:BMM),https://www.listcorp.com/asx/bmm/bayan-mining-and-minerals-limited,"	4474110",0.055,0,0,Materials
ERL,ASX:ERL,Empire Resources Limited (ASX:ERL),https://www.listcorp.com/asx/erl/empire-resources-limited,"	4451740",0.002,0,0,Materials
PAT,ASX:PAT,Patriot Lithium Limited (ASX:PAT),https://www.listcorp.com/asx/pat/patriot-lithium-limited,"	4449660",0.043,0,0,Materials
RIE,ASX:RIE,Riedel Resources Limited (ASX:RIE),https://www.listcorp.com/asx/rie/riedel-resources-limited,"	4447670",0.002,0,0,Materials
MEG,ASX:MEG,Megado Minerals Limited (ASX:MEG),https://www.listcorp.com/asx/meg/megado-minerals-limited,"	4382830",0.014,0,0,Materials
AX8,ASX:AX8,Accelerate Resources Limited (ASX:AX8),https://www.listcorp.com/asx/ax8/accelerate-resources-limited,"	4352280",0.007,0,0,Materials
NES,ASX:NES,Nelson Resources Limited (ASX:NES),https://www.listcorp.com/asx/nes/nelson-resources-limited,"	4343860",0.003,0,0,Materials
OSX,ASX:OSX,Osteopore Limited (ASX:OSX),https://www.listcorp.com/asx/osx/osteopore-limited,"	4321640",0.037,0,0,Health Care
GAB,ASX:GGAB,Betashares Geared Long Australian Government Bond Fund (hedge fund) (ASX:GGAB),https://www.listcorp.com/asx/ggab/betashares-geared-long-australian-government-bond-fund-hedge-fund,"	4290000",21.45,0,0,Unclassified
ZMM,ASX:ZMM,Zimi Limited (ASX:ZMM),https://www.listcorp.com/asx/zmm/zimi-limited,"	4256380",0.011,0,0,Information Technology
BOD,ASX:BOD,Bod Science Limited (ASX:BOD),https://www.listcorp.com/asx/bod/bod-science-limited,"	4256120",0.024,0,0,Health Care
EMT,ASX:EMT,EMetals Limited (ASX:EMT),https://www.listcorp.com/asx/emt/emetals-limited,"	4250000",0.005,0,0,Materials
GED,ASX:GED,Golden Deeps Limited (ASX:GED),https://www.listcorp.com/asx/ged/golden-deeps-limited,"	4242630",0.028,0,0,Materials
IPB,ASX:IPB,IPB Petroleum Limited (ASX:IPB),https://www.listcorp.com/asx/ipb/ipb-petroleum-limited,"	4238420",0.006,0,0,Energy
BMO,ASX:BMO,Bastion Minerals Limited (ASX:BMO),https://www.listcorp.com/asx/bmo/bastion-minerals-limited,"	4223620",0.005,0,0,Materials
ZEU,ASX:ZEU,Zeus Resources Limited (ASX:ZEU),https://www.listcorp.com/asx/zeu/zeus-resources-limited,"	4222210",0.007,0,0,Energy
PHQ,ASX:JPHQ,JPMorgan US 100Q Equity Premium Income Active ETF (Managed Fund) (Hedged) (ASX:JPHQ),https://www.listcorp.com/asx/jphq/jpmorgan-us-100q-equity-premium-income-active-etf-managed-fund-hedged,"	4221300",59.9,0,0,Unclassified
